customer_id,credit_history_length,default_history,credit_history_category,has_default_history,financial_risk_level
C003358,3,N,medium,0,medium
C003359,2,Y,short,1,high
C003360,3,N,medium,0,medium
C003361,3,Y,medium,1,high
C003362,2,N,short,0,medium
C003363,4,N,medium,0,medium
C003364,3,Y,medium,1,high
C003365,2,N,short,0,medium
C003366,3,Y,medium,1,high
C003367,3,N,medium,0,medium
C003368,4,N,medium,0,medium
C003369,2,N,short,0,medium
C003370,2,N,short,0,medium
C003371,3,Y,medium,1,high
C003372,3,N,medium,0,medium
C003373,2,N,short,0,medium
C003374,2,N,short,0,medium
C003375,2,N,short,0,medium
C003376,2,N,short,0,medium
C003377,3,N,medium,0,medium
C003378,3,N,medium,0,medium
C003379,4,N,medium,0,medium
C003380,4,N,medium,0,medium
C003381,4,N,medium,0,medium
C003382,2,N,short,0,medium
C003383,4,N,medium,0,medium
C003384,2,N,short,0,medium
C003385,2,N,short,0,medium
C003386,2,N,short,0,medium
C003387,4,Y,medium,1,high
C003388,4,N,medium,0,medium
C003389,3,N,medium,0,medium
C003390,2,N,short,0,medium
C003391,2,N,short,0,medium
C003392,2,N,short,0,medium
C003393,2,N,short,0,medium
C003394,4,N,medium,0,medium
C003395,3,Y,medium,1,high
C003396,4,N,medium,0,medium
C003397,4,N,medium,0,medium
C003398,2,N,short,0,medium
C003399,2,N,short,0,medium
C003400,4,N,medium,0,medium
C003401,4,N,medium,0,medium
C003402,3,N,medium,0,medium
C003403,2,N,short,0,medium
C003404,2,N,short,0,medium
C003405,4,N,medium,0,medium
C003406,4,N,medium,0,medium
C003407,3,N,medium,0,medium
C003408,4,N,medium,0,medium
C003409,2,N,short,0,medium
C003410,4,Y,medium,1,high
C003411,3,N,medium,0,medium
C003412,3,N,medium,0,medium
C003413,4,N,medium,0,medium
C003414,2,N,short,0,medium
C003415,4,N,medium,0,medium
C003416,3,N,medium,0,medium
C003417,2,N,short,0,medium
C003418,2,N,short,0,medium
C003419,3,N,medium,0,medium
C003420,3,N,medium,0,medium
C003421,4,N,medium,0,medium
C003422,3,N,medium,0,medium
C003423,2,N,short,0,medium
C003424,4,Y,medium,1,high
C003425,2,N,short,0,medium
C003426,2,N,short,0,medium
C003427,4,N,medium,0,medium
C003428,4,Y,medium,1,high
C003429,3,N,medium,0,medium
C003430,2,N,short,0,medium
C003431,4,N,medium,0,medium
C003432,2,N,short,0,medium
C003433,4,N,medium,0,medium
C003434,3,N,medium,0,medium
C003435,3,N,medium,0,medium
C003436,4,Y,medium,1,high
C003437,4,N,medium,0,medium
C003438,3,N,medium,0,medium
C003439,3,N,medium,0,medium
C003440,4,N,medium,0,medium
C003441,2,N,short,0,medium
C003442,3,N,medium,0,medium
C003443,4,N,medium,0,medium
C003444,2,Y,short,1,high
C003445,3,N,medium,0,medium
C003446,4,Y,medium,1,high
C003447,2,N,short,0,medium
C003448,2,Y,short,1,high
C003449,3,N,medium,0,medium
C003450,3,N,medium,0,medium
C003451,3,N,medium,0,medium
C003452,2,N,short,0,medium
C003453,2,N,short,0,medium
C003454,3,N,medium,0,medium
C003455,2,N,short,0,medium
C003456,2,N,short,0,medium
C003457,4,N,medium,0,medium
C003458,4,N,medium,0,medium
C003459,3,N,medium,0,medium
C003460,4,N,medium,0,medium
C003461,2,N,short,0,medium
C003462,4,N,medium,0,medium
C003463,2,N,short,0,medium
C003464,4,N,medium,0,medium
C003465,3,N,medium,0,medium
C003466,4,Y,medium,1,high
C003467,3,N,medium,0,medium
C003468,4,Y,medium,1,high
C003469,4,N,medium,0,medium
C003470,3,N,medium,0,medium
C003471,2,Y,short,1,high
C003472,4,N,medium,0,medium
C003473,3,Y,medium,1,high
C003474,2,Y,short,1,high
C003475,3,N,medium,0,medium
C003476,3,N,medium,0,medium
C003477,3,Y,medium,1,high
C003478,4,Y,medium,1,high
C003479,3,N,medium,0,medium
C003480,4,Y,medium,1,high
C003481,3,N,medium,0,medium
C003482,4,N,medium,0,medium
C003483,2,Y,short,1,high
C003484,3,N,medium,0,medium
C003485,4,N,medium,0,medium
C003486,3,N,medium,0,medium
C003487,2,N,short,0,medium
C003488,3,N,medium,0,medium
C003489,2,Y,short,1,high
C003490,2,N,short,0,medium
C003491,4,N,medium,0,medium
C003492,3,Y,medium,1,high
C003493,3,N,medium,0,medium
C003494,2,N,short,0,medium
C003495,3,N,medium,0,medium
C003496,4,N,medium,0,medium
C003497,2,N,short,0,medium
C003498,3,N,medium,0,medium
C003499,2,N,short,0,medium
C003500,2,N,short,0,medium
C003501,3,Y,medium,1,high
C003502,4,Y,medium,1,high
C003503,4,Y,medium,1,high
C003504,4,N,medium,0,medium
C003505,3,N,medium,0,medium
C003506,4,N,medium,0,medium
C003507,4,N,medium,0,medium
C003508,2,N,short,0,medium
C003509,3,N,medium,0,medium
C003510,3,N,medium,0,medium
C003511,3,N,medium,0,medium
C003512,3,N,medium,0,medium
C003513,4,N,medium,0,medium
C003514,2,N,short,0,medium
C003515,2,N,short,0,medium
C003516,4,Y,medium,1,high
C003517,3,N,medium,0,medium
C003518,2,N,short,0,medium
C003519,2,N,short,0,medium
C003520,2,N,short,0,medium
C003521,4,N,medium,0,medium
C003522,2,N,short,0,medium
C003523,2,N,short,0,medium
C003524,3,N,medium,0,medium
C003525,2,N,short,0,medium
C003526,3,N,medium,0,medium
C003527,3,N,medium,0,medium
C003528,3,N,medium,0,medium
C003529,2,N,short,0,medium
C003530,4,N,medium,0,medium
C003531,2,N,short,0,medium
C003532,4,N,medium,0,medium
C003533,2,N,short,0,medium
C003534,3,N,medium,0,medium
C003535,4,N,medium,0,medium
C003536,2,N,short,0,medium
C003537,4,N,medium,0,medium
C003538,4,N,medium,0,medium
C003539,4,N,medium,0,medium
C003540,2,N,short,0,medium
C003541,4,N,medium,0,medium
C003542,3,Y,medium,1,high
C003543,4,Y,medium,1,high
C003544,4,N,medium,0,medium
C003545,3,N,medium,0,medium
C003546,3,N,medium,0,medium
C003547,4,Y,medium,1,high
C003548,2,Y,short,1,high
C003549,4,N,medium,0,medium
C003550,2,N,short,0,medium
C003551,3,N,medium,0,medium
C003552,2,N,short,0,medium
C003553,4,N,medium,0,medium
C003554,4,N,medium,0,medium
C003555,2,N,short,0,medium
C003556,2,N,short,0,medium
C003557,3,Y,medium,1,high
C003558,4,N,medium,0,medium
C003559,3,N,medium,0,medium
C003560,3,N,medium,0,medium
C003561,3,N,medium,0,medium
C003562,3,N,medium,0,medium
C003563,4,N,medium,0,medium
C003564,3,Y,medium,1,high
C003565,3,Y,medium,1,high
C003566,4,N,medium,0,medium
C003567,2,Y,short,1,high
C003568,2,N,short,0,medium
C003569,3,N,medium,0,medium
C003570,3,N,medium,0,medium
C003571,2,Y,short,1,high
C003572,3,N,medium,0,medium
C003573,3,N,medium,0,medium
C003574,3,N,medium,0,medium
C003575,3,N,medium,0,medium
C003576,4,Y,medium,1,high
C003577,2,N,short,0,medium
C003578,4,N,medium,0,medium
C003579,3,N,medium,0,medium
C003580,3,N,medium,0,medium
C003581,4,N,medium,0,medium
C003582,3,N,medium,0,medium
C003583,2,N,short,0,medium
C003584,2,N,short,0,medium
C003585,2,Y,short,1,high
C003586,2,N,short,0,medium
C003587,4,N,medium,0,medium
C003588,3,N,medium,0,medium
C003589,4,N,medium,0,medium
C003590,4,N,medium,0,medium
C003591,2,N,short,0,medium
C003592,3,N,medium,0,medium
C003593,2,N,short,0,medium
C003594,4,N,medium,0,medium
C003595,2,N,short,0,medium
C003596,3,N,medium,0,medium
C003597,4,N,medium,0,medium
C003598,4,N,medium,0,medium
C003599,4,N,medium,0,medium
C003600,3,N,medium,0,medium
C003601,3,Y,medium,1,high
C003602,2,N,short,0,medium
C003603,2,N,short,0,medium
C003604,2,N,short,0,medium
C003605,3,Y,medium,1,high
C003606,3,N,medium,0,medium
C003607,3,N,medium,0,medium
C003608,2,N,short,0,medium
C003609,4,N,medium,0,medium
C003610,4,N,medium,0,medium
C003611,3,N,medium,0,medium
C003612,2,N,short,0,medium
C003613,2,N,short,0,medium
C003614,4,N,medium,0,medium
C003615,2,N,short,0,medium
C003616,3,N,medium,0,medium
C003617,3,N,medium,0,medium
C003618,2,N,short,0,medium
C003619,4,N,medium,0,medium
C003620,3,N,medium,0,medium
C003621,4,N,medium,0,medium
C003622,2,N,short,0,medium
C003623,3,N,medium,0,medium
C003624,2,N,short,0,medium
C003625,2,N,short,0,medium
C003626,2,N,short,0,medium
C003627,3,Y,medium,1,high
C003628,4,N,medium,0,medium
C003629,4,Y,medium,1,high
C003630,2,N,short,0,medium
C003631,2,N,short,0,medium
C003632,2,N,short,0,medium
C003633,4,N,medium,0,medium
C003634,4,Y,medium,1,high
C003635,2,N,short,0,medium
C003636,3,N,medium,0,medium
C003637,4,N,medium,0,medium
C003638,2,N,short,0,medium
C003639,4,Y,medium,1,high
C003640,4,N,medium,0,medium
C003641,3,N,medium,0,medium
C003642,4,N,medium,0,medium
C003643,2,N,short,0,medium
C003644,3,Y,medium,1,high
C003645,4,Y,medium,1,high
C003646,2,N,short,0,medium
C003647,4,N,medium,0,medium
C003648,2,N,short,0,medium
C003649,2,N,short,0,medium
C003650,3,N,medium,0,medium
C003651,3,N,medium,0,medium
C003652,4,N,medium,0,medium
C003653,4,N,medium,0,medium
C003654,4,N,medium,0,medium
C003655,4,Y,medium,1,high
C003656,2,N,short,0,medium
C003657,4,N,medium,0,medium
C003658,3,N,medium,0,medium
C003659,3,N,medium,0,medium
C003660,2,N,short,0,medium
C003661,3,Y,medium,1,high
C003662,2,N,short,0,medium
C003663,4,N,medium,0,medium
C003664,4,N,medium,0,medium
C003665,3,N,medium,0,medium
C003666,4,N,medium,0,medium
C003667,2,N,short,0,medium
C003668,2,N,short,0,medium
C003669,2,N,short,0,medium
C003670,3,N,medium,0,medium
C003671,3,Y,medium,1,high
C003672,3,Y,medium,1,high
C003673,3,N,medium,0,medium
C003674,3,N,medium,0,medium
C003675,3,N,medium,0,medium
C003676,4,N,medium,0,medium
C003677,2,N,short,0,medium
C003678,3,N,medium,0,medium
C003679,3,N,medium,0,medium
C003680,3,N,medium,0,medium
C003681,2,N,short,0,medium
C003682,2,N,short,0,medium
C003683,2,Y,short,1,high
C003684,3,N,medium,0,medium
C003685,2,N,short,0,medium
C003686,3,N,medium,0,medium
C003687,2,N,short,0,medium
C003688,3,N,medium,0,medium
C003689,2,Y,short,1,high
C003690,4,N,medium,0,medium
C003691,4,N,medium,0,medium
C003692,4,Y,medium,1,high
C003693,3,N,medium,0,medium
C003694,4,N,medium,0,medium
C003695,3,N,medium,0,medium
C003696,2,N,short,0,medium
C003697,4,Y,medium,1,high
C003698,4,Y,medium,1,high
C003699,4,Y,medium,1,high
C003700,4,N,medium,0,medium
C003701,3,Y,medium,1,high
C003702,4,Y,medium,1,high
C003703,2,N,short,0,medium
C003704,4,Y,medium,1,high
C003705,3,N,medium,0,medium
C003706,3,N,medium,0,medium
C003707,2,Y,short,1,high
C003708,3,N,medium,0,medium
C003709,3,N,medium,0,medium
C003710,3,N,medium,0,medium
C003711,3,N,medium,0,medium
C003712,3,N,medium,0,medium
C003713,2,Y,short,1,high
C003714,3,N,medium,0,medium
C003715,4,Y,medium,1,high
C003716,4,N,medium,0,medium
C003717,4,N,medium,0,medium
C003718,4,N,medium,0,medium
C003719,2,N,short,0,medium
C003720,2,N,short,0,medium
C003721,2,N,short,0,medium
C003722,2,N,short,0,medium
C003723,3,N,medium,0,medium
C003724,3,N,medium,0,medium
C003725,3,N,medium,0,medium
C003726,2,N,short,0,medium
C003727,3,N,medium,0,medium
C003728,2,Y,short,1,high
C003729,4,N,medium,0,medium
C003730,3,N,medium,0,medium
C003731,3,N,medium,0,medium
C003732,2,N,short,0,medium
C003733,3,N,medium,0,medium
C003734,4,N,medium,0,medium
C003735,4,N,medium,0,medium
C003736,3,N,medium,0,medium
C003737,4,N,medium,0,medium
C003738,3,N,medium,0,medium
C003739,3,N,medium,0,medium
C003740,4,N,medium,0,medium
C003741,2,N,short,0,medium
C003742,4,N,medium,0,medium
C003743,4,Y,medium,1,high
C003744,2,N,short,0,medium
C003745,2,N,short,0,medium
C003746,3,N,medium,0,medium
C003747,4,N,medium,0,medium
C003748,4,N,medium,0,medium
C003749,4,N,medium,0,medium
C003750,3,N,medium,0,medium
C003751,3,Y,medium,1,high
C003752,3,N,medium,0,medium
C003753,2,N,short,0,medium
C003754,3,N,medium,0,medium
C003755,2,N,short,0,medium
C003756,2,N,short,0,medium
C003757,2,N,short,0,medium
C003758,4,N,medium,0,medium
C003759,4,N,medium,0,medium
C003760,2,N,short,0,medium
C003761,2,Y,short,1,high
C003762,4,Y,medium,1,high
C003763,4,N,medium,0,medium
C003764,2,N,short,0,medium
C003765,2,N,short,0,medium
C003766,4,N,medium,0,medium
C003767,2,N,short,0,medium
C003768,3,N,medium,0,medium
C003769,2,N,short,0,medium
C003770,2,N,short,0,medium
C003771,2,N,short,0,medium
C003772,3,N,medium,0,medium
C003773,2,N,short,0,medium
C003774,2,N,short,0,medium
C003775,2,N,short,0,medium
C003776,2,N,short,0,medium
C003777,3,N,medium,0,medium
C003778,2,N,short,0,medium
C003779,2,N,short,0,medium
C003780,3,N,medium,0,medium
C003781,2,N,short,0,medium
C003782,4,N,medium,0,medium
C003783,3,N,medium,0,medium
C003784,2,N,short,0,medium
C003785,4,N,medium,0,medium
C003786,2,N,short,0,medium
C003787,3,Y,medium,1,high
C003788,2,Y,short,1,high
C003789,4,Y,medium,1,high
C003790,3,N,medium,0,medium
C003791,2,N,short,0,medium
C003792,4,N,medium,0,medium
C003793,3,N,medium,0,medium
C003794,2,N,short,0,medium
C003795,4,N,medium,0,medium
C003796,3,N,medium,0,medium
C003797,4,N,medium,0,medium
C003798,3,N,medium,0,medium
C003799,3,N,medium,0,medium
C003800,2,N,short,0,medium
C003801,2,N,short,0,medium
C003802,2,N,short,0,medium
C003803,4,Y,medium,1,high
C003804,4,N,medium,0,medium
C003805,3,N,medium,0,medium
C003806,4,N,medium,0,medium
C003807,3,N,medium,0,medium
C003808,3,N,medium,0,medium
C003809,3,N,medium,0,medium
C003810,2,N,short,0,medium
C003811,3,N,medium,0,medium
C003812,4,N,medium,0,medium
C003813,3,N,medium,0,medium
C003814,3,N,medium,0,medium
C003815,3,N,medium,0,medium
C003816,3,N,medium,0,medium
C003817,4,Y,medium,1,high
C003818,4,N,medium,0,medium
C003819,4,Y,medium,1,high
C003820,4,N,medium,0,medium
C003821,3,N,medium,0,medium
C003822,4,N,medium,0,medium
C003823,3,N,medium,0,medium
C003824,4,N,medium,0,medium
C003825,2,N,short,0,medium
C003826,2,N,short,0,medium
C003827,3,Y,medium,1,high
C003828,2,N,short,0,medium
C003829,2,Y,short,1,high
C003830,3,Y,medium,1,high
C003831,4,Y,medium,1,high
C003832,2,N,short,0,medium
C003833,4,N,medium,0,medium
C003834,3,N,medium,0,medium
C003835,4,N,medium,0,medium
C003836,4,N,medium,0,medium
C003837,4,N,medium,0,medium
C003838,4,N,medium,0,medium
C003839,3,N,medium,0,medium
C003840,4,N,medium,0,medium
C003841,4,N,medium,0,medium
C003842,3,N,medium,0,medium
C003843,3,N,medium,0,medium
C003844,2,N,short,0,medium
C003845,4,N,medium,0,medium
C003846,2,N,short,0,medium
C003847,2,N,short,0,medium
C003848,4,N,medium,0,medium
C003849,4,N,medium,0,medium
C003850,3,N,medium,0,medium
C003851,4,Y,medium,1,high
C003852,4,N,medium,0,medium
C003853,4,N,medium,0,medium
C003854,2,Y,short,1,high
C003855,3,Y,medium,1,high
C003856,4,N,medium,0,medium
C003857,3,N,medium,0,medium
C003858,4,N,medium,0,medium
C003859,4,Y,medium,1,high
C003860,3,N,medium,0,medium
C003861,2,N,short,0,medium
C003862,3,N,medium,0,medium
C003863,2,N,short,0,medium
C003864,2,Y,short,1,high
C003865,3,N,medium,0,medium
C003866,4,N,medium,0,medium
C003867,2,N,short,0,medium
C003868,3,Y,medium,1,high
C003869,2,Y,short,1,high
C003870,4,N,medium,0,medium
C003871,4,N,medium,0,medium
C003872,2,N,short,0,medium
C003873,2,N,short,0,medium
C003874,2,N,short,0,medium
C003875,3,N,medium,0,medium
C003876,4,Y,medium,1,high
C003877,4,N,medium,0,medium
C003878,2,N,short,0,medium
C003879,3,Y,medium,1,high
C003880,3,N,medium,0,medium
C003881,2,N,short,0,medium
C003882,2,N,short,0,medium
C003883,3,N,medium,0,medium
C003884,3,N,medium,0,medium
C003885,2,Y,short,1,high
C003886,4,N,medium,0,medium
C003887,2,Y,short,1,high
C003888,4,N,medium,0,medium
C003889,4,Y,medium,1,high
C003890,4,N,medium,0,medium
C003891,4,N,medium,0,medium
C003892,3,N,medium,0,medium
C003893,4,N,medium,0,medium
C003894,2,N,short,0,medium
C003895,2,N,short,0,medium
C003896,3,N,medium,0,medium
C003897,3,Y,medium,1,high
C003898,2,N,short,0,medium
C003899,2,N,short,0,medium
C003900,2,N,short,0,medium
C003901,3,N,medium,0,medium
C003902,3,N,medium,0,medium
C003903,2,N,short,0,medium
C003904,2,N,short,0,medium
C003905,4,N,medium,0,medium
C003906,4,N,medium,0,medium
C003907,4,N,medium,0,medium
C003908,4,N,medium,0,medium
C003909,4,Y,medium,1,high
C003910,4,N,medium,0,medium
C003911,4,N,medium,0,medium
C003912,3,Y,medium,1,high
C003913,3,N,medium,0,medium
C003914,2,N,short,0,medium
C003915,3,Y,medium,1,high
C003916,4,N,medium,0,medium
C003917,4,N,medium,0,medium
C003918,3,N,medium,0,medium
C003919,4,N,medium,0,medium
C003920,4,N,medium,0,medium
C003921,4,N,medium,0,medium
C003922,2,N,short,0,medium
C003923,4,N,medium,0,medium
C003924,4,N,medium,0,medium
C003925,3,N,medium,0,medium
C003926,4,N,medium,0,medium
C003927,4,N,medium,0,medium
C003928,3,Y,medium,1,high
C003929,3,N,medium,0,medium
C003930,3,N,medium,0,medium
C003931,4,N,medium,0,medium
C003932,4,N,medium,0,medium
C003933,2,N,short,0,medium
C003934,2,N,short,0,medium
C003935,3,N,medium,0,medium
C003936,4,N,medium,0,medium
C003937,4,N,medium,0,medium
C003938,3,N,medium,0,medium
C003939,2,Y,short,1,high
C003940,3,N,medium,0,medium
C003941,4,N,medium,0,medium
C003942,4,Y,medium,1,high
C003943,3,N,medium,0,medium
C003944,4,Y,medium,1,high
C003945,4,N,medium,0,medium
C003946,3,N,medium,0,medium
C003947,4,N,medium,0,medium
C003948,3,N,medium,0,medium
C003949,2,N,short,0,medium
C003950,4,N,medium,0,medium
C003951,4,N,medium,0,medium
C003952,2,N,short,0,medium
C003953,3,Y,medium,1,high
C003954,3,N,medium,0,medium
C003955,3,N,medium,0,medium
C003956,2,N,short,0,medium
C003957,2,N,short,0,medium
C003958,2,N,short,0,medium
C003959,2,N,short,0,medium
C003960,4,N,medium,0,medium
C003961,2,Y,short,1,high
C003962,4,N,medium,0,medium
C003963,4,N,medium,0,medium
C003964,4,N,medium,0,medium
C003965,2,N,short,0,medium
C003966,2,N,short,0,medium
C003967,3,N,medium,0,medium
C003968,4,N,medium,0,medium
C003969,3,N,medium,0,medium
C003970,4,N,medium,0,medium
C003971,2,Y,short,1,high
C003972,3,N,medium,0,medium
C003973,3,N,medium,0,medium
C003974,3,N,medium,0,medium
C003975,2,N,short,0,medium
C003976,2,N,short,0,medium
C003977,2,N,short,0,medium
C003978,2,N,short,0,medium
C003979,4,N,medium,0,medium
C003980,2,Y,short,1,high
C003981,4,N,medium,0,medium
C003982,4,N,medium,0,medium
C003983,4,N,medium,0,medium
C003984,4,Y,medium,1,high
C003985,4,N,medium,0,medium
C003986,3,N,medium,0,medium
C003987,3,Y,medium,1,high
C003988,3,Y,medium,1,high
C003989,2,Y,short,1,high
C003990,3,N,medium,0,medium
C003991,3,N,medium,0,medium
C003992,2,N,short,0,medium
C003993,3,Y,medium,1,high
C003994,3,N,medium,0,medium
C003995,4,N,medium,0,medium
C003996,2,N,short,0,medium
C003997,3,N,medium,0,medium
C003998,2,N,short,0,medium
C003999,4,N,medium,0,medium
C004000,2,N,short,0,medium
C004001,2,N,short,0,medium
C004002,4,N,medium,0,medium
C004003,2,Y,short,1,high
C004004,4,N,medium,0,medium
C004005,2,N,short,0,medium
C004006,4,N,medium,0,medium
C004007,4,Y,medium,1,high
C004008,3,N,medium,0,medium
C004009,4,N,medium,0,medium
C004010,4,N,medium,0,medium
C004011,2,N,short,0,medium
C004012,2,N,short,0,medium
C004013,4,N,medium,0,medium
C004014,2,N,short,0,medium
C004015,2,N,short,0,medium
C004016,3,Y,medium,1,high
C004017,2,N,short,0,medium
C004018,4,N,medium,0,medium
C004019,2,N,short,0,medium
C004020,3,N,medium,0,medium
C004021,3,N,medium,0,medium
C004022,4,N,medium,0,medium
C004023,3,N,medium,0,medium
C004024,2,Y,short,1,high
C004025,3,N,medium,0,medium
C004026,2,N,short,0,medium
C004027,3,N,medium,0,medium
C004028,4,N,medium,0,medium
C004029,2,Y,short,1,high
C004030,3,N,medium,0,medium
C004031,3,Y,medium,1,high
C004032,2,Y,short,1,high
C004033,3,N,medium,0,medium
C004034,3,N,medium,0,medium
C004035,3,N,medium,0,medium
C004036,4,N,medium,0,medium
C004037,4,N,medium,0,medium
C004038,3,N,medium,0,medium
C004039,4,N,medium,0,medium
C004040,3,N,medium,0,medium
C004041,2,N,short,0,medium
C004042,2,N,short,0,medium
C004043,2,N,short,0,medium
C004044,4,N,medium,0,medium
C004045,4,N,medium,0,medium
C004046,2,N,short,0,medium
C004047,4,Y,medium,1,high
C004048,2,Y,short,1,high
C004049,3,N,medium,0,medium
C004050,2,N,short,0,medium
C004051,2,N,short,0,medium
C004052,2,N,short,0,medium
C004053,3,N,medium,0,medium
C004054,2,Y,short,1,high
C004055,2,N,short,0,medium
C004056,4,N,medium,0,medium
C004057,4,Y,medium,1,high
C004058,4,N,medium,0,medium
C004059,4,Y,medium,1,high
C004060,4,N,medium,0,medium
C004061,4,N,medium,0,medium
C004062,2,N,short,0,medium
C004063,3,N,medium,0,medium
C004064,2,N,short,0,medium
C004065,2,N,short,0,medium
C004066,2,N,short,0,medium
C004067,2,N,short,0,medium
C004068,4,N,medium,0,medium
C004069,4,N,medium,0,medium
C004070,2,N,short,0,medium
C004071,3,N,medium,0,medium
C004072,2,Y,short,1,high
C004073,3,N,medium,0,medium
C004074,3,N,medium,0,medium
C004075,3,N,medium,0,medium
C004076,4,Y,medium,1,high
C004077,4,N,medium,0,medium
C004078,4,N,medium,0,medium
C004079,4,N,medium,0,medium
C004080,2,N,short,0,medium
C004081,3,N,medium,0,medium
C004082,2,N,short,0,medium
C004083,2,N,short,0,medium
C004084,4,N,medium,0,medium
C004085,3,N,medium,0,medium
C004086,4,N,medium,0,medium
C004087,4,N,medium,0,medium
C004088,2,N,short,0,medium
C004089,3,N,medium,0,medium
C004090,4,N,medium,0,medium
C004091,3,N,medium,0,medium
C004092,2,N,short,0,medium
C004093,2,N,short,0,medium
C004094,3,N,medium,0,medium
C004095,3,N,medium,0,medium
C004096,3,N,medium,0,medium
C004097,3,Y,medium,1,high
C004098,2,N,short,0,medium
C004099,3,N,medium,0,medium
C004100,2,Y,short,1,high
C004101,4,N,medium,0,medium
C004102,2,Y,short,1,high
C004103,3,N,medium,0,medium
C004104,3,N,medium,0,medium
C004105,4,N,medium,0,medium
C004106,4,Y,medium,1,high
C004107,2,N,short,0,medium
C004108,3,N,medium,0,medium
C004109,2,Y,short,1,high
C004110,2,N,short,0,medium
C004111,4,N,medium,0,medium
C004112,4,N,medium,0,medium
