customer_id,age,income,home_ownership,employment_length,age_category,income_category,employment_stability
C006019,21,89610,RENT,3.0,young,high,moderate
C006020,21,48000,OWN,5.0,young,medium,stable
C006021,23,48000,OWN,7.0,young,medium,stable
C006022,26,102552,RENT,10.0,adult,high,stable
C006023,24,25000,RENT,0.0,young,low,unstable
C006024,25,48000,MORTGAGE,9.0,adult,medium,stable
C006025,26,36000,RENT,0.0,adult,medium,unstable
C006026,22,51000,RENT,6.0,young,medium,stable
C006027,26,48000,MORTGAGE,10.0,adult,medium,stable
C006028,25,48000,MORTGAGE,3.0,adult,medium,moderate
C006029,22,48000,MORTGAGE,6.0,young,medium,stable
C006030,23,67200,RENT,7.0,young,medium,stable
C006031,23,66500,RENT,0.0,young,medium,unstable
C006032,26,48000,MORTGAGE,0.0,adult,medium,unstable
C006033,24,11476,RENT,0.0,young,low,unstable
C006034,22,35000,RENT,1.0,young,medium,unstable
C006035,22,37000,RENT,4.0,young,medium,moderate
C006036,22,48000,MORTGAGE,2.0,young,medium,moderate
C006037,24,46000,RENT,8.0,young,medium,stable
C006038,26,48000,MORTGAGE,2.0,adult,medium,moderate
C006039,26,52500,RENT,0.0,adult,medium,unstable
C006040,21,17000,RENT,3.0,young,low,moderate
C006041,24,34000,RENT,1.0,young,medium,unstable
C006042,24,48000,MORTGAGE,8.0,young,medium,stable
C006043,21,42000,MORTGAGE,5.0,young,medium,stable
C006044,22,45900,RENT,3.0,young,medium,moderate
C006045,25,70000,RENT,1.0,adult,high,unstable
C006046,22,48000,MORTGAGE,6.0,young,medium,stable
C006047,25,85000,RENT,9.0,adult,high,stable
C006048,22,95000,RENT,0.0,young,high,unstable
C006049,24,48000,OWN,5.0,young,medium,stable
C006050,25,147750,RENT,3.0,adult,high,moderate
C006051,23,30900,RENT,1.0,young,medium,unstable
C006052,25,48000,MORTGAGE,7.0,adult,medium,stable
C006053,24,120000,RENT,0.0,young,high,unstable
C006054,21,18000,RENT,2.0,young,low,moderate
C006055,25,48000,MORTGAGE,6.0,adult,medium,stable
C006056,22,20400,RENT,2.0,young,low,moderate
C006057,23,25000,RENT,0.0,young,low,unstable
C006058,24,48000,MORTGAGE,4.0,young,medium,moderate
C006059,23,48000,MORTGAGE,5.0,young,medium,stable
C006060,26,27000,RENT,1.0,adult,low,unstable
C006061,23,27252,RENT,3.0,young,low,moderate
C006062,26,48000,MORTGAGE,10.0,adult,medium,stable
C006063,24,35020,RENT,0.0,young,medium,unstable
C006064,22,48000,OWN,6.0,young,medium,stable
C006065,22,41300,RENT,1.0,young,medium,unstable
C006066,24,48000,MORTGAGE,4.0,young,medium,moderate
C006067,24,48000,MORTGAGE,8.0,young,medium,stable
C006068,25,48000,MORTGAGE,9.0,adult,medium,stable
C006069,22,45000,RENT,3.0,young,medium,moderate
C006070,26,48000,MORTGAGE,9.0,adult,medium,stable
C006071,23,42000,MORTGAGE,3.0,young,medium,moderate
C006072,26,144000,RENT,0.0,adult,high,unstable
C006073,26,48000,OWN,3.0,adult,medium,moderate
C006074,23,12000,RENT,0.0,young,low,unstable
C006075,22,25000,RENT,4.0,young,low,moderate
C006076,26,26000,RENT,5.0,adult,low,stable
C006077,23,42000,MORTGAGE,7.0,young,medium,stable
C006078,23,50000,RENT,8.0,young,medium,stable
C006079,22,48000,MORTGAGE,1.0,young,medium,unstable
C006080,23,48000,OWN,4.0,young,medium,moderate
C006081,24,48000,MORTGAGE,4.0,young,medium,moderate
C006082,24,60000,RENT,4.0,young,medium,moderate
C006083,25,48000,MORTGAGE,3.0,adult,medium,moderate
C006084,25,19200,RENT,5.0,adult,low,stable
C006085,26,40000,RENT,4.0,adult,medium,moderate
C006086,26,49680,RENT,1.0,adult,medium,unstable
C006087,23,56000,RENT,3.0,young,medium,moderate
C006088,21,14400,RENT,2.0,young,low,moderate
C006089,24,23000,RENT,4.0,young,low,moderate
C006090,23,30000,RENT,5.0,young,medium,stable
C006091,26,36800,RENT,0.0,adult,medium,unstable
C006092,25,34000,RENT,0.0,adult,medium,unstable
C006093,23,20124,RENT,,young,low,
C006094,24,48000,OWN,2.0,young,medium,moderate
C006095,23,29376,RENT,3.0,young,low,moderate
C006096,23,48000,MORTGAGE,7.0,young,medium,stable
C006097,24,48000,MORTGAGE,7.0,young,medium,stable
C006098,25,48000,MORTGAGE,,adult,medium,
C006099,25,78000,RENT,3.0,adult,high,moderate
C006100,24,46000,RENT,0.0,young,medium,unstable
C006101,22,12000,RENT,0.0,young,low,unstable
C006102,25,13440,RENT,3.0,adult,low,moderate
C006103,24,14880,RENT,2.0,young,low,moderate
C006104,22,15000,RENT,6.0,young,low,stable
C006105,22,15000,RENT,3.0,young,low,moderate
C006106,21,16000,RENT,5.0,young,low,stable
C006107,24,48000,MORTGAGE,3.0,young,medium,moderate
C006108,24,16800,RENT,2.0,young,low,moderate
C006109,26,17376,RENT,1.0,adult,low,unstable
C006110,26,48000,MORTGAGE,4.0,adult,medium,moderate
C006111,22,18000,RENT,2.0,young,low,moderate
C006112,24,48000,MORTGAGE,4.0,young,medium,moderate
C006113,24,18000,RENT,8.0,young,low,stable
C006114,22,18000,RENT,1.0,young,low,unstable
C006115,22,18200,RENT,4.0,young,low,moderate
C006116,22,18996,RENT,4.0,young,low,moderate
C006117,23,42000,MORTGAGE,5.0,young,medium,stable
C006118,22,48000,MORTGAGE,0.0,young,medium,unstable
C006119,21,18996,RENT,0.0,young,low,unstable
C006120,23,19000,RENT,2.0,young,low,moderate
C006121,22,48000,MORTGAGE,6.0,young,medium,stable
C006122,24,19200,RENT,0.0,young,low,unstable
C006123,25,19200,RENT,3.0,adult,low,moderate
C006124,21,19200,RENT,0.0,young,low,unstable
C006125,25,19200,RENT,2.0,adult,low,moderate
C006126,22,48000,MORTGAGE,4.0,young,medium,moderate
C006127,24,20000,RENT,8.0,young,low,stable
C006128,24,48000,MORTGAGE,5.0,young,medium,stable
C006129,24,48000,OWN,4.0,young,medium,moderate
C006130,26,20400,RENT,0.0,adult,low,unstable
C006131,22,21300,RENT,0.0,young,low,unstable
C006132,23,48000,OWN,5.0,young,medium,stable
C006133,26,21600,RENT,3.0,adult,low,moderate
C006134,23,21600,RENT,2.0,young,low,moderate
C006135,24,21640,RENT,,young,low,
C006136,25,21812,RENT,7.0,adult,low,stable
C006137,23,21996,RENT,6.0,young,low,stable
C006138,22,48000,MORTGAGE,2.0,young,medium,moderate
C006139,21,22600,RENT,3.0,young,low,moderate
C006140,25,22800,RENT,,adult,low,
C006141,25,22800,RENT,0.0,adult,low,unstable
C006142,22,48000,MORTGAGE,5.0,young,medium,stable
C006143,22,22880,RENT,5.0,young,low,stable
C006144,25,48000,MORTGAGE,2.0,adult,medium,moderate
C006145,23,22884,RENT,8.0,young,low,stable
C006146,21,23000,RENT,5.0,young,low,stable
C006147,22,48000,MORTGAGE,4.0,young,medium,moderate
C006148,21,23040,RENT,0.0,young,low,unstable
C006149,25,23198,RENT,2.0,adult,low,moderate
C006150,22,23631,RENT,,young,low,
C006151,22,24000,RENT,6.0,young,low,stable
C006152,25,48000,MORTGAGE,3.0,adult,medium,moderate
C006153,26,24000,RENT,5.0,adult,low,stable
C006154,25,48000,MORTGAGE,4.0,adult,medium,moderate
C006155,26,24000,RENT,5.0,adult,low,stable
C006156,24,48000,MORTGAGE,4.0,young,medium,moderate
C006157,23,24000,RENT,4.0,young,low,moderate
C006158,24,24000,RENT,1.0,young,low,unstable
C006159,23,48000,MORTGAGE,0.0,young,medium,unstable
C006160,24,42000,MORTGAGE,,young,medium,
C006161,24,48000,MORTGAGE,3.0,young,medium,moderate
C006162,24,24000,RENT,,young,low,
C006163,26,48000,OWN,10.0,adult,medium,stable
C006164,23,24000,RENT,0.0,young,low,unstable
C006165,25,48000,MORTGAGE,6.0,adult,medium,stable
C006166,22,48000,MORTGAGE,2.0,young,medium,moderate
C006167,22,48000,MORTGAGE,6.0,young,medium,stable
C006168,21,24000,RENT,2.0,young,low,moderate
C006169,22,24000,RENT,2.0,young,low,moderate
C006170,21,24996,RENT,6.0,young,low,stable
C006171,21,24996,RENT,3.0,young,low,moderate
C006172,23,25000,RENT,7.0,young,low,stable
C006173,25,25000,RENT,2.0,adult,low,moderate
C006174,22,48000,MORTGAGE,7.0,young,medium,stable
C006175,25,25000,RENT,1.0,adult,low,unstable
C006176,21,25000,RENT,3.0,young,low,moderate
C006177,26,25000,RENT,5.0,adult,low,stable
C006178,25,48000,OWN,7.0,adult,medium,stable
C006179,22,48000,MORTGAGE,4.0,young,medium,moderate
C006180,24,25200,RENT,6.0,young,low,stable
C006181,26,48000,MORTGAGE,1.0,adult,medium,unstable
C006182,24,48000,MORTGAGE,2.0,young,medium,moderate
C006183,25,48000,MORTGAGE,5.0,adult,medium,stable
C006184,26,48000,MORTGAGE,10.0,adult,medium,stable
C006185,21,25200,RENT,2.0,young,low,moderate
C006186,23,25200,RENT,0.0,young,low,unstable
C006187,23,48000,MORTGAGE,3.0,young,medium,moderate
C006188,21,25200,RENT,5.0,young,low,stable
C006189,25,25200,RENT,0.0,adult,low,unstable
C006190,24,25800,RENT,0.0,young,low,unstable
C006191,23,25800,RENT,2.0,young,low,moderate
C006192,21,26000,RENT,5.0,young,low,stable
C006193,26,26400,RENT,6.0,adult,low,stable
C006194,25,48000,MORTGAGE,5.0,adult,medium,stable
C006195,26,26400,RENT,6.0,adult,low,stable
C006196,22,26400,RENT,0.0,young,low,unstable
C006197,25,26500,RENT,9.0,adult,low,stable
C006198,25,48000,OWN,0.0,adult,medium,unstable
C006199,24,26500,RENT,0.0,young,low,unstable
C006200,25,26780,RENT,0.0,adult,low,unstable
C006201,25,27000,RENT,9.0,adult,low,stable
C006202,24,42000,MORTGAGE,2.0,young,medium,moderate
C006203,23,27000,RENT,6.0,young,low,stable
C006204,22,48000,MORTGAGE,0.0,young,medium,unstable
C006205,26,27031,RENT,2.0,adult,low,moderate
C006206,24,48000,MORTGAGE,8.0,young,medium,stable
C006207,25,27040,RENT,2.0,adult,low,moderate
C006208,23,48000,OWN,0.0,young,medium,unstable
C006209,22,27600,RENT,2.0,young,low,moderate
C006210,24,48000,MORTGAGE,0.0,young,medium,unstable
C006211,26,48000,MORTGAGE,7.0,adult,medium,stable
C006212,23,48000,OWN,8.0,young,medium,stable
C006213,22,48000,MORTGAGE,3.0,young,medium,moderate
C006214,25,28000,RENT,2.0,adult,low,moderate
C006215,23,28000,RENT,5.0,young,low,stable
C006216,22,28000,RENT,3.0,young,low,moderate
C006217,26,48000,MORTGAGE,10.0,adult,medium,stable
C006218,23,28000,RENT,0.0,young,low,unstable
C006219,23,28284,RENT,8.0,young,low,stable
C006220,21,48000,MORTGAGE,5.0,young,medium,stable
C006221,25,28675,RENT,1.0,adult,low,unstable
C006222,23,28800,RENT,4.0,young,low,moderate
C006223,21,28800,RENT,3.0,young,low,moderate
C006224,21,28800,RENT,2.0,young,low,moderate
C006225,23,28800,RENT,0.0,young,low,unstable
C006226,25,28800,RENT,1.0,adult,low,unstable
C006227,24,29000,RENT,5.0,young,low,stable
C006228,23,29000,RENT,1.0,young,low,unstable
C006229,23,29000,RENT,7.0,young,low,stable
C006230,22,29000,RENT,5.0,young,low,stable
C006231,22,29000,RENT,4.0,young,low,moderate
C006232,24,48000,OWN,3.0,young,medium,moderate
C006233,23,29820,RENT,0.0,young,low,unstable
C006234,22,30000,RENT,4.0,young,medium,moderate
C006235,24,48000,OWN,5.0,young,medium,stable
C006236,22,30000,RENT,1.0,young,medium,unstable
C006237,22,30000,RENT,7.0,young,medium,stable
C006238,22,48000,MORTGAGE,6.0,young,medium,stable
C006239,24,30000,RENT,0.0,young,medium,unstable
C006240,24,48000,OTHER,5.0,young,medium,stable
C006241,24,30000,RENT,6.0,young,medium,stable
C006242,23,48000,MORTGAGE,2.0,young,medium,moderate
C006243,24,30000,RENT,2.0,young,medium,moderate
C006244,22,30000,RENT,6.0,young,medium,stable
C006245,24,30000,RENT,0.0,young,medium,unstable
C006246,22,30000,RENT,2.0,young,medium,moderate
C006247,24,48000,OWN,8.0,young,medium,stable
C006248,22,48000,MORTGAGE,0.0,young,medium,unstable
C006249,22,48000,OWN,4.0,young,medium,moderate
C006250,25,48000,MORTGAGE,9.0,adult,medium,stable
C006251,24,30000,RENT,3.0,young,medium,moderate
C006252,23,30000,RENT,3.0,young,medium,moderate
C006253,23,48000,OWN,6.0,young,medium,stable
C006254,24,48000,MORTGAGE,2.0,young,medium,moderate
C006255,23,30000,RENT,0.0,young,medium,unstable
C006256,22,30000,RENT,4.0,young,medium,moderate
C006257,23,30000,RENT,0.0,young,medium,unstable
C006258,24,30000,RENT,2.0,young,medium,moderate
C006259,22,30000,RENT,3.0,young,medium,moderate
C006260,26,30000,RENT,2.0,adult,medium,moderate
C006261,23,30000,RENT,7.0,young,medium,stable
C006262,21,30000,RENT,4.0,young,medium,moderate
C006263,24,48000,MORTGAGE,1.0,young,medium,unstable
C006264,26,30000,RENT,0.0,adult,medium,unstable
C006265,21,30000,RENT,3.0,young,medium,moderate
C006266,26,30000,RENT,3.0,adult,medium,moderate
C006267,23,48152,MORTGAGE,7.0,young,medium,stable
C006268,22,48156,MORTGAGE,6.0,young,medium,stable
C006269,21,31000,RENT,6.0,young,medium,stable
C006270,23,48235,MORTGAGE,5.0,young,medium,stable
C006271,25,48360,MORTGAGE,9.0,adult,medium,stable
C006272,26,31200,RENT,10.0,adult,medium,stable
C006273,21,31200,RENT,1.0,young,medium,unstable
C006274,25,31200,RENT,1.0,adult,medium,unstable
C006275,22,31200,RENT,4.0,young,medium,moderate
C006276,23,48500,MORTGAGE,1.0,young,medium,unstable
C006277,22,31680,RENT,6.0,young,medium,stable
C006278,24,32000,RENT,1.0,young,medium,unstable
C006279,26,48500,MORTGAGE,9.0,adult,medium,stable
C006280,23,48500,MORTGAGE,8.0,young,medium,stable
C006281,21,32000,RENT,5.0,young,medium,stable
C006282,25,32000,RENT,2.0,adult,medium,moderate
C006283,25,48500,OTHER,1.0,adult,medium,unstable
C006284,22,42500,MORTGAGE,6.0,young,medium,stable
C006285,25,32000,RENT,1.0,adult,medium,unstable
C006286,22,32001,RENT,4.0,young,medium,moderate
C006287,22,48526,MORTGAGE,0.0,young,medium,unstable
C006288,24,32004,RENT,2.0,young,medium,moderate
C006289,23,48600,OWN,2.0,young,medium,moderate
C006290,23,32124,RENT,,young,medium,
C006291,22,32496,RENT,4.0,young,medium,moderate
C006292,23,48600,MORTGAGE,5.0,young,medium,stable
C006293,23,48600,MORTGAGE,7.0,young,medium,stable
C006294,26,33000,RENT,1.0,adult,medium,unstable
C006295,22,33000,RENT,6.0,young,medium,stable
C006296,24,48661,MORTGAGE,7.0,young,medium,stable
C006297,23,33276,RENT,4.0,young,medium,moderate
C006298,21,33280,RENT,0.0,young,medium,unstable
C006299,26,33600,RENT,4.0,adult,medium,moderate
C006300,22,33650,RENT,1.0,young,medium,unstable
C006301,24,48732,OTHER,6.0,young,medium,stable
C006302,24,48800,MORTGAGE,7.0,young,medium,stable
C006303,21,33996,RENT,1.0,young,medium,unstable
C006304,24,48852,MORTGAGE,4.0,young,medium,moderate
C006305,24,34000,RENT,0.0,young,medium,unstable
C006306,26,34000,RENT,6.0,adult,medium,stable
C006307,24,48960,MORTGAGE,8.0,young,medium,stable
C006308,23,34000,RENT,2.0,young,medium,moderate
C006309,22,48996,MORTGAGE,5.0,young,medium,stable
C006310,22,34039,RENT,,young,medium,
C006311,23,48996,MORTGAGE,7.0,young,medium,stable
C006312,25,29000,RENT,0.0,adult,low,unstable
C006313,22,35000,RENT,2.0,young,medium,moderate
C006314,22,42996,MORTGAGE,7.0,young,medium,stable
C006315,23,29000,RENT,5.0,young,low,stable
C006316,24,35000,RENT,0.0,young,medium,unstable
C006317,22,35000,RENT,7.0,young,medium,stable
C006318,24,35004,RENT,2.0,young,medium,moderate
C006319,24,29004,RENT,0.0,young,low,unstable
C006320,23,35004,RENT,1.0,young,medium,unstable
C006321,26,29004,RENT,1.0,adult,low,unstable
C006322,23,49000,MORTGAGE,6.0,young,medium,stable
C006323,24,43000,MORTGAGE,1.0,young,medium,unstable
C006324,23,49000,MORTGAGE,5.0,young,medium,stable
C006325,21,35324,RENT,4.0,young,medium,moderate
C006326,24,43000,MORTGAGE,8.0,young,medium,stable
C006327,26,29364,RENT,4.0,adult,low,moderate
C006328,25,49000,OWN,6.0,adult,medium,stable
C006329,24,43000,MORTGAGE,2.0,young,medium,moderate
C006330,23,49000,MORTGAGE,7.0,young,medium,stable
C006331,25,35392,RENT,9.0,adult,medium,stable
C006332,25,49000,MORTGAGE,9.0,adult,medium,stable
C006333,22,29916,RENT,1.0,young,low,unstable
C006334,25,36000,RENT,9.0,adult,medium,stable
C006335,24,49000,MORTGAGE,5.0,young,medium,stable
C006336,22,49000,MORTGAGE,6.0,young,medium,stable
C006337,23,49000,MORTGAGE,7.0,young,medium,stable
C006338,25,49000,MORTGAGE,2.0,adult,medium,moderate
C006339,26,49000,MORTGAGE,10.0,adult,medium,stable
C006340,22,30000,RENT,7.0,young,medium,stable
C006341,22,30000,RENT,0.0,young,medium,unstable
C006342,22,36000,RENT,1.0,young,medium,unstable
C006343,22,49000,MORTGAGE,,young,medium,
C006344,26,30000,RENT,2.0,adult,medium,moderate
C006345,23,49000,MORTGAGE,2.0,young,medium,moderate
C006346,26,49000,MORTGAGE,10.0,adult,medium,stable
C006347,22,36000,RENT,6.0,young,medium,stable
C006348,24,49000,MORTGAGE,7.0,young,medium,stable
C006349,25,49000,OWN,4.0,adult,medium,moderate
C006350,22,36000,RENT,4.0,young,medium,moderate
C006351,23,36000,RENT,2.0,young,medium,moderate
C006352,25,36000,RENT,9.0,adult,medium,stable
C006353,22,49000,MORTGAGE,6.0,young,medium,stable
C006354,22,49000,MORTGAGE,2.0,young,medium,moderate
C006355,22,36000,RENT,6.0,young,medium,stable
C006356,21,49000,MORTGAGE,5.0,young,medium,stable
C006357,21,36000,RENT,2.0,young,medium,moderate
C006358,22,49000,MORTGAGE,4.0,young,medium,moderate
C006359,23,30000,RENT,4.0,young,medium,moderate
C006360,23,36000,RENT,7.0,young,medium,stable
C006361,24,49000,MORTGAGE,2.0,young,medium,moderate
C006362,24,49000,MORTGAGE,2.0,young,medium,moderate
C006363,22,36000,RENT,1.0,young,medium,unstable
C006364,22,49032,MORTGAGE,6.0,young,medium,stable
C006365,22,49140,OWN,0.0,young,medium,unstable
C006366,25,49152,MORTGAGE,7.0,adult,medium,stable
C006367,24,36000,RENT,5.0,young,medium,stable
C006368,24,30000,RENT,0.0,young,medium,unstable
C006369,25,30000,RENT,9.0,adult,medium,stable
C006370,21,30000,RENT,1.0,young,medium,unstable
C006371,22,49200,MORTGAGE,,young,medium,
C006372,22,49200,MORTGAGE,6.0,young,medium,stable
C006373,25,49200,MORTGAGE,6.0,adult,medium,stable
C006374,26,30000,RENT,1.0,adult,medium,unstable
C006375,25,49200,MORTGAGE,2.0,adult,medium,moderate
C006376,24,49200,OWN,8.0,young,medium,stable
C006377,26,49200,OWN,11.0,adult,medium,stable
C006378,26,49200,MORTGAGE,8.0,adult,medium,stable
C006379,23,36100,RENT,0.0,young,medium,unstable
C006380,22,36250,RENT,6.0,young,medium,stable
C006381,21,36450,RENT,0.0,young,medium,unstable
C006382,22,36628,RENT,4.0,young,medium,moderate
C006383,25,36852,RENT,1.0,adult,medium,unstable
C006384,23,31000,RENT,1.0,young,medium,unstable
C006385,24,37000,RENT,1.0,young,medium,unstable
C006386,24,49344,MORTGAGE,6.0,young,medium,stable
C006387,24,37000,RENT,8.0,young,medium,stable
C006388,22,37000,RENT,5.0,young,medium,stable
C006389,26,49441,OWN,11.0,adult,medium,stable
C006390,21,37200,RENT,2.0,young,medium,moderate
C006391,24,37200,RENT,2.0,young,medium,moderate
C006392,22,37500,RENT,6.0,young,medium,stable
C006393,24,37920,RENT,4.0,young,medium,moderate
C006394,22,49500,MORTGAGE,5.0,young,medium,stable
C006395,25,32000,RENT,9.0,adult,medium,stable
C006396,25,49500,MORTGAGE,2.0,adult,medium,moderate
C006397,25,38000,RENT,8.0,adult,medium,stable
C006398,22,38000,RENT,2.0,young,medium,moderate
C006399,25,49500,MORTGAGE,3.0,adult,medium,moderate
C006400,24,38000,RENT,0.0,young,medium,unstable
C006401,23,38000,RENT,5.0,young,medium,stable
C006402,22,49536,MORTGAGE,6.0,young,medium,stable
C006403,25,38004,RENT,0.0,adult,medium,unstable
C006404,24,43590,MORTGAGE,8.0,young,medium,stable
C006405,23,43600,MORTGAGE,5.0,young,medium,stable
C006406,22,49600,MORTGAGE,4.0,young,medium,moderate
C006407,24,49600,MORTGAGE,8.0,young,medium,stable
C006408,25,49600,MORTGAGE,9.0,adult,medium,stable
C006409,25,43633,MORTGAGE,3.0,adult,medium,moderate
C006410,24,33000,RENT,3.0,young,medium,moderate
C006411,22,33000,RENT,3.0,young,medium,moderate
C006412,25,49713,MORTGAGE,7.0,adult,medium,stable
C006413,25,49716,MORTGAGE,6.0,adult,medium,stable
C006414,21,39000,RENT,4.0,young,medium,moderate
C006415,22,33000,RENT,2.0,young,medium,moderate
C006416,22,39000,RENT,1.0,young,medium,unstable
C006417,25,33600,RENT,9.0,adult,medium,stable
C006418,21,39900,RENT,3.0,young,medium,moderate
C006419,23,39996,RENT,2.0,young,medium,moderate
C006420,25,39996,RENT,9.0,adult,medium,stable
C006421,23,39996,RENT,0.0,young,medium,unstable
C006422,25,49920,MORTGAGE,9.0,adult,medium,stable
C006423,25,40000,RENT,2.0,adult,medium,moderate
C006424,22,40000,RENT,1.0,young,medium,unstable
C006425,22,49920,MORTGAGE,1.0,young,medium,unstable
C006426,24,40000,RENT,2.0,young,medium,moderate
C006427,26,49992,MORTGAGE,10.0,adult,medium,stable
C006428,26,49995,MORTGAGE,10.0,adult,medium,stable
C006429,24,40000,RENT,3.0,young,medium,moderate
C006430,23,50000,OWN,7.0,young,medium,stable
C006431,24,40000,RENT,4.0,young,medium,moderate
C006432,25,40000,RENT,0.0,adult,medium,unstable
C006433,26,40000,RENT,4.0,adult,medium,moderate
C006434,22,50000,MORTGAGE,2.0,young,medium,moderate
C006435,22,40000,RENT,0.0,young,medium,unstable
C006436,25,50000,MORTGAGE,10.0,adult,medium,stable
C006437,23,40000,RENT,3.0,young,medium,moderate
C006438,25,40000,RENT,5.0,adult,medium,stable
C006439,25,50000,MORTGAGE,9.0,adult,medium,stable
C006440,22,40000,RENT,5.0,young,medium,stable
C006441,23,40000,RENT,5.0,young,medium,stable
C006442,24,50000,MORTGAGE,2.0,young,medium,moderate
C006443,22,50000,MORTGAGE,6.0,young,medium,stable
C006444,22,40000,RENT,0.0,young,medium,unstable
C006445,22,34000,RENT,4.0,young,medium,moderate
